SEZIONE,pd_votes,pd_share,top10_preferenze,tipo
1649,87,0.1963882618510158,1. UBALDO RIGHETTI (7) | 2. SABRINA ALFONSI (6) | 3. CLAUDIA PAPPATA' (4) | 4. MARIANO ANGELUCCI (3) | 5. MAURIZIO VELOCCIA (3) | 6. MONICA MORICONI (3) | 7. ALESSANDRO LEPIDINI (2) | 8. ANDREA ALEMANNI (2) | 9. GIAMMARCO PALMIERI (2) | 10. GIULIA TEMPESTA (2),comune_2021
1650,76,0.16703296703296702,1. MARIANO ANGELUCCI (10) | 2. MAURIZIO VELOCCIA (5) | 3. SABRINA ALFONSI (5) | 4. ANTONELLA MELITO (3) | 5. VALERIA BAGLIO (3) | 6. CLAUDIA PAPPATA' (2) | 7. CRISTINA MICHETELLI (2) | 8. OLIMPIA TROILI (2) | 9. PIERO SANDULLI (2) | 10. ANDREA ALEMANNI (1),comune_2021
1651,73,0.14147286821705427,1. SABRINA ALFONSI (9) | 2. MAURIZIO VELOCCIA (7) | 3. VALERIA BAGLIO (4) | 4. ALESSANDRO LEPIDINI (2) | 5. GIOVANNI ZANNOLA (2) | 6. LORENZO MARINONE (2) | 7. MARIANO ANGELUCCI (2) | 8. ANTONIO CIANCIO (1) | 9. ERICA BATTAGLIA (1) | 10. UBALDO RIGHETTI (1),comune_2021
1652,112,0.17337461300309598,1. MARIANO ANGELUCCI (7) | 2. GIULIA TEMPESTA (5) | 3. MAURIZIO VELOCCIA (5) | 4. RICCARDO CORBUCCI (4) | 5. ANDREA ALEMANNI (3) | 6. CLAUDIA PAPPATA' (3) | 7. GIOVANNI ZANNOLA (3) | 8. ILARIA PICCOLO (3) | 9. VALERIA BAGLIO (3) | 10. PIETRO VITTORIO BARBIERI (2),comune_2021
1653,107,0.1825938566552901,1. ALESSANDRO LEPIDINI (6) | 2. CLAUDIA PAPPATA' (5) | 3. ILARIA PICCOLO (2) | 4. MARIANO ANGELUCCI (2) | 5. MAURIZIO VELOCCIA (2) | 6. SABRINA ALFONSI (2) | 7. ANDREA ALEMANNI (1) | 8. ANTONIO STAMPETE (1) | 9. ERICA BATTAGLIA (1) | 10. GIAMMARCO PALMIERI (1),comune_2021
1654,46,0.13333333333333333,1. MARIANO ANGELUCCI (4) | 2. SABRINA ALFONSI (4) | 3. CLAUDIA PAPPATA' (3) | 4. CRISTINA MICHETELLI (2) | 5. MASSIMO DE SIMONI (2) | 6. MAURIZIO VELOCCIA (2) | 7. UBALDO RIGHETTI (2) | 8. GIAMMARCO PALMIERI (1) | 9. OLIMPIA TROILI (1) | 10. STEFANO MARONGIU (1),comune_2021
1655,76,0.19289340101522842,1. ALESSANDRO LEPIDINI (8) | 2. CLAUDIA PAPPATA' (7) | 3. ANTONELLA MELITO (3) | 4. PIETRO VITTORIO BARBIERI (3) | 5. LORENZO MARINONE (2) | 6. SABRINA ALFONSI (2) | 7. VALERIA BAGLIO (2) | 8. ANDREA ALEMANNI (1) | 9. CARLA CONSUELO FERMARIELLO (1) | 10. FABRIZIO RUFO (1),comune_2021
1656,73,0.2050561797752809,1. CLAUDIA PAPPATA' (3) | 2. MARIANO ANGELUCCI (3) | 3. GIOVANNI ZANNOLA (2) | 4. SVETLANA CELLI (2) | 5. ANDREA ALEMANNI (1) | 6. ANTONELLA MELITO (1) | 7. CRISTINA MICHETELLI (1) | 8. FABRIZIO RUFO (1) | 9. GIULIA TEMPESTA (1) | 10. RICCARDO CORBUCCI (1),comune_2021
1657,46,0.13897280966767372,1. ROCCO STELITANO (3) | 2. CLAUDIA PAPPATA' (2) | 3. MARIANO ANGELUCCI (1) | 4. SABRINA ALFONSI (1) | 5. STEFANO MARONGIU (1) | 6. VALERIA BAGLIO (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANDREA ALEMANNI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
1658,70,0.21406727828746178,1. CLAUDIA PAPPATA' (6) | 2. MARIANO ANGELUCCI (6) | 3. GIULIA TEMPESTA (5) | 4. MAURIZIO VELOCCIA (5) | 5. SABRINA ALFONSI (3) | 6. ANTONELLA MELITO (2) | 7. GIOVANNI ZANNOLA (2) | 8. RICCARDO CORBUCCI (2) | 9. ROCCO STELITANO (2) | 10. ANDREA ALEMANNI (1),comune_2021
1659,53,0.16408668730650156,1. MAURIZIO VELOCCIA (6) | 2. SABRINA ALFONSI (6) | 3. MARIANO ANGELUCCI (4) | 4. DARIO MARCUCCI (3) | 5. GIOVANNI ZANNOLA (3) | 6. MONICA MORICONI (3) | 7. UBALDO RIGHETTI (2) | 8. VALERIA BAGLIO (2) | 9. CLAUDIA PAPPATA' (1) | 10. ELEONORA GRIMALDI (1),comune_2021
1660,58,0.19528619528619529,1. CLAUDIA PAPPATA' (2) | 2. MARIANO ANGELUCCI (2) | 3. SABRINA ALFONSI (2) | 4. DANIELE PARRUCCI (1) | 5. FABRIZIO RUFO (1) | 6. GIOVANNI ZANNOLA (1) | 7. GIULIA TEMPESTA (1) | 8. ILARIA PICCOLO (1) | 9. MAURIZIO VELOCCIA (1) | 10. PIETRO VITTORIO BARBIERI (1),comune_2021
1661,42,0.14285714285714285,1. ANTONELLA MELITO (3) | 2. DARIO MARCUCCI (1) | 3. FLAVIA RESTIVO (1) | 4. MARIANO ANGELUCCI (1) | 5. ALESSANDRO LEPIDINI (0) | 6. ANDREA ALEMANNI (0) | 7. ANTONIO CIANCIO (0) | 8. ANTONIO STAMPETE (0) | 9. CARLA CONSUELO FERMARIELLO (0) | 10. CLAUDIA PAPPATA' (0),comune_2021
1662,46,0.14330218068535824,1. CLAUDIA PAPPATA' (3) | 2. SVETLANA CELLI (3) | 3. ALESSANDRO LEPIDINI (2) | 4. ANDREA ALEMANNI (2) | 5. FABRIZIO RUFO (2) | 6. GIAMMARCO PALMIERI (2) | 7. UBALDO RIGHETTI (2) | 8. VALERIA BAGLIO (2) | 9. ANTONELLA MELITO (1) | 10. CRISTINA MICHETELLI (1),comune_2021
1663,40,0.12987012987012986,1. CLAUDIA PAPPATA' (6) | 2. MARIANO ANGELUCCI (2) | 3. MAURIZIO VELOCCIA (2) | 4. ALESSANDRO LEPIDINI (1) | 5. ANTONIO CIANCIO (1) | 6. DANIELE PARRUCCI (1) | 7. GIULIA TEMPESTA (1) | 8. LORENZO MARINONE (1) | 9. ANDREA ALEMANNI (0) | 10. ANTONELLA MELITO (0),comune_2021
1664,68,0.14977973568281938,1. DANIELE PARRUCCI (5) | 2. MARIANO ANGELUCCI (5) | 3. SVETLANA CELLI (4) | 4. CLAUDIA PAPPATA' (2) | 5. GIULIA TEMPESTA (2) | 6. MAURIZIO VELOCCIA (2) | 7. PIERO SANDULLI (2) | 8. ROCCO STELITANO (2) | 9. SABRINA ALFONSI (2) | 10. VALERIA BAGLIO (2),comune_2021
1665,61,0.17329545454545456,1. CRISTINA MICHETELLI (3) | 2. MARIANO ANGELUCCI (3) | 3. SABRINA ALFONSI (3) | 4. ILARIA PICCOLO (2) | 5. MONICA MORICONI (2) | 6. ALESSANDRO LEPIDINI (1) | 7. CLAUDIO PARAVATI (1) | 8. FLAVIA RESTIVO (1) | 9. PIETRO VITTORIO BARBIERI (1) | 10. ROCCO STELITANO (1),comune_2021
1666,51,0.14782608695652175,1. MARIANO ANGELUCCI (5) | 2. CRISTINA MICHETELLI (3) | 3. ANDREA ALEMANNI (2) | 4. ANTONELLA MELITO (2) | 5. MAURIZIO VELOCCIA (2) | 6. SABRINA ALFONSI (2) | 7. SVETLANA CELLI (2) | 8. ALESSANDRO LEPIDINI (1) | 9. GIOVANNI CRISANTI (1) | 10. YURI TROMBETTI (1),comune_2021
1667,46,0.13649851632047477,1. UBALDO RIGHETTI (2) | 2. ALESSANDRO LEPIDINI (1) | 3. ANTONIO CIANCIO (1) | 4. CLAUDIA PAPPATA' (1) | 5. GIAMMARCO PALMIERI (1) | 6. LORENZO MARINONE (1) | 7. YURI TROMBETTI (1) | 8. ANDREA ALEMANNI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO STAMPETE (0),comune_2021
1668,76,0.14205607476635515,1. ALESSANDRO LEPIDINI (10) | 2. CLAUDIA PAPPATA' (10) | 3. ANTONIO STAMPETE (2) | 4. CLAUDIO PARAVATI (2) | 5. MARIANO ANGELUCCI (2) | 6. UBALDO RIGHETTI (2) | 7. YURI TROMBETTI (2) | 8. ANDREA ALEMANNI (1) | 9. ANTONIO CIANCIO (1) | 10. ERICA BATTAGLIA (1),comune_2021
1669,81,0.16735537190082644,1. ALESSANDRO LEPIDINI (4) | 2. CLAUDIA PAPPATA' (3) | 3. OLIMPIA TROILI (2) | 4. SVETLANA CELLI (2) | 5. ANDREA ALEMANNI (1) | 6. ANTONELLA MELITO (1) | 7. DANIELE PARRUCCI (1) | 8. FABRIZIO RUFO (1) | 9. LORENZO MARINONE (1) | 10. MARIANO ANGELUCCI (1),comune_2021
1670,48,0.15141955835962145,1. ALESSANDRO LEPIDINI (5) | 2. CLAUDIA PAPPATA' (3) | 3. MAURIZIO VELOCCIA (3) | 4. CRISTINA MICHETELLI (2) | 5. DANIELE PARRUCCI (2) | 6. ANTONELLA MELITO (1) | 7. GIOVANNI CRISANTI (1) | 8. GIOVANNI ZANNOLA (1) | 9. OLIMPIA TROILI (1) | 10. VALERIA BAGLIO (1),comune_2021
1671,42,0.13636363636363635,1. GIAMMARCO PALMIERI (1) | 2. LORENZO MARINONE (1) | 3. MASSIMO DE SIMONI (1) | 4. MAURIZIO VELOCCIA (1) | 5. NELLA CONVERTI (1) | 6. UBALDO RIGHETTI (1) | 7. VALERIA BAGLIO (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANDREA ALEMANNI (0) | 10. ANTONELLA MELITO (0),comune_2021
1672,53,0.15680473372781065,1. ALESSANDRO LEPIDINI (5) | 2. CLAUDIA PAPPATA' (4) | 3. ANTONELLA MELITO (1) | 4. FLAVIA RESTIVO (1) | 5. GIULIA TEMPESTA (1) | 6. ILARIA PICCOLO (1) | 7. MAURIZIO VELOCCIA (1) | 8. RICCARDO CORBUCCI (1) | 9. ANDREA ALEMANNI (0) | 10. ANTONIO CIANCIO (0),comune_2021
1673,21,0.10294117647058823,1. CLAUDIO PARAVATI (1) | 2. CRISTINA MICHETELLI (1) | 3. GIAMMARCO PALMIERI (1) | 4. LORENZO MARINONE (1) | 5. MAURIZIO VELOCCIA (1) | 6. ALESSANDRO LEPIDINI (0) | 7. ANDREA ALEMANNI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
1674,52,0.14246575342465753,1. ALESSANDRO LEPIDINI (11) | 2. GIOVANNI ZANNOLA (2) | 3. ROCCO STELITANO (2) | 4. SABRINA ALFONSI (2) | 5. CLAUDIA PAPPATA' (1) | 6. DANIELE PARRUCCI (1) | 7. DARIO MARCUCCI (1) | 8. ERICA BATTAGLIA (1) | 9. FLAVIA RESTIVO (1) | 10. NELLA CONVERTI (1),comune_2021
1675,44,0.1527777777777778,1. CLAUDIA PAPPATA' (4) | 2. MAURIZIO VELOCCIA (2) | 3. SABRINA ALFONSI (2) | 4. ALESSANDRO LEPIDINI (1) | 5. ERICA BATTAGLIA (1) | 6. FABRIZIO RUFO (1) | 7. GIAMMARCO PALMIERI (1) | 8. NELLA CONVERTI (1) | 9. STEFANO MARONGIU (1) | 10. ANDREA ALEMANNI (0),comune_2021
1676,33,0.1375,1. SABRINA ALFONSI (2) | 2. ANTONIO CIANCIO (1) | 3. CLAUDIA PAPPATA' (1) | 4. ERICA BATTAGLIA (1) | 5. FLAVIA RESTIVO (1) | 6. GIAMMARCO PALMIERI (1) | 7. JULIAN COLABELLO (1) | 8. MAURIZIO VELOCCIA (1) | 9. NELLA CONVERTI (1) | 10. STEFANO MARONGIU (1),comune_2021
1677,63,0.12804878048780488,1. CLAUDIA PAPPATA' (3) | 2. GIOVANNI ZANNOLA (2) | 3. PIERO SANDULLI (2) | 4. VALERIA BAGLIO (2) | 5. ALESSANDRO LEPIDINI (1) | 6. ANTONELLA MELITO (1) | 7. FLAVIA RESTIVO (1) | 8. GIULIA TEMPESTA (1) | 9. MARIANO ANGELUCCI (1) | 10. NELLA CONVERTI (1),comune_2021
1678,66,0.1360824742268041,1. CLAUDIA PAPPATA' (5) | 2. DANIELE PARRUCCI (4) | 3. ALESSANDRO LEPIDINI (3) | 4. YURI TROMBETTI (3) | 5. ERICA BATTAGLIA (2) | 6. FLAVIA RESTIVO (2) | 7. MAURIZIO VELOCCIA (2) | 8. CARLA CONSUELO FERMARIELLO (1) | 9. DARIO MARCUCCI (1) | 10. ELEONORA GRIMALDI (1),comune_2021
1679,74,0.20612813370473537,1. CLAUDIA PAPPATA' (6) | 2. MAURIZIO VELOCCIA (6) | 3. SABRINA ALFONSI (6) | 4. FLAVIA RESTIVO (3) | 5. PIETRO VITTORIO BARBIERI (3) | 6. ANDREA ALEMANNI (2) | 7. ILARIA PICCOLO (2) | 8. RICCARDO CORBUCCI (2) | 9. GIOVANNI CRISANTI (1) | 10. LORENZO MARINONE (1),comune_2021
1680,38,0.1391941391941392,1. CLAUDIA PAPPATA' (7) | 2. ANDREA ALEMANNI (2) | 3. GIAMMARCO PALMIERI (2) | 4. ALESSANDRO LEPIDINI (1) | 5. FLAVIA RESTIVO (1) | 6. GIOVANNI ZANNOLA (1) | 7. MARIANO ANGELUCCI (1) | 8. VALERIA BAGLIO (1) | 9. YURI TROMBETTI (1) | 10. ANTONELLA MELITO (0),comune_2021
1681,39,0.1598360655737705,1. CLAUDIA PAPPATA' (6) | 2. DANIELE PARRUCCI (4) | 3. ALESSANDRO LEPIDINI (3) | 4. ERICA BATTAGLIA (2) | 5. MAURIZIO VELOCCIA (2) | 6. ANTONELLA MELITO (1) | 7. ANTONIO STAMPETE (1) | 8. CARLA CONSUELO FERMARIELLO (1) | 9. FLAVIA RESTIVO (1) | 10. GIAMMARCO PALMIERI (1),comune_2021
1682,76,0.2593856655290102,1. ALESSANDRO LEPIDINI (9) | 2. CLAUDIA PAPPATA' (5) | 3. SABRINA ALFONSI (5) | 4. MAURIZIO VELOCCIA (3) | 5. ANTONELLA MELITO (2) | 6. ERICA BATTAGLIA (1) | 7. FLAVIA RESTIVO (1) | 8. GIAMMARCO PALMIERI (1) | 9. GIOVANNI ZANNOLA (1) | 10. LORENZO MARINONE (1),comune_2021
1683,61,0.17941176470588235,1. MAURIZIO VELOCCIA (4) | 2. SABRINA ALFONSI (4) | 3. YURI TROMBETTI (4) | 4. ALESSANDRO LEPIDINI (2) | 5. CARLA CONSUELO FERMARIELLO (1) | 6. CLAUDIA PAPPATA' (1) | 7. CRISTINA MICHETELLI (1) | 8. FABRIZIO RUFO (1) | 9. FLAVIA RESTIVO (1) | 10. ANDREA ALEMANNI (0),comune_2021
1684,41,0.1553030303030303,1. ALESSANDRO LEPIDINI (7) | 2. YURI TROMBETTI (7) | 3. ANDREA ALEMANNI (1) | 4. DANIELE PARRUCCI (1) | 5. ERICA BATTAGLIA (1) | 6. MAURIZIO VELOCCIA (1) | 7. OLIMPIA TROILI (1) | 8. SABRINA ALFONSI (1) | 9. SVETLANA CELLI (1) | 10. UBALDO RIGHETTI (1),comune_2021
1685,69,0.1806282722513089,1. SVETLANA CELLI (8) | 2. ANTONIO STAMPETE (5) | 3. CLAUDIA PAPPATA' (5) | 4. MAURIZIO VELOCCIA (5) | 5. SABRINA ALFONSI (5) | 6. MARIANO ANGELUCCI (4) | 7. ALESSANDRO LEPIDINI (2) | 8. FLAVIA RESTIVO (2) | 9. GIAMMARCO PALMIERI (2) | 10. YURI TROMBETTI (2),comune_2021
1686,75,0.1953125,1. CLAUDIA PAPPATA' (5) | 2. YURI TROMBETTI (5) | 3. CRISTINA MICHETELLI (3) | 4. SABRINA ALFONSI (3) | 5. UBALDO RIGHETTI (3) | 6. VALERIA BAGLIO (3) | 7. ALESSANDRO LEPIDINI (2) | 8. MASSIMO DE SIMONI (2) | 9. ROCCO STELITANO (2) | 10. DANIELE PARRUCCI (1),comune_2021
1687,110,0.20408163265306123,1. ALESSANDRO LEPIDINI (8) | 2. MAURIZIO VELOCCIA (6) | 3. SABRINA ALFONSI (4) | 4. CLAUDIA PAPPATA' (3) | 5. CRISTINA MICHETELLI (3) | 6. VALERIA BAGLIO (3) | 7. ANTONIO STAMPETE (2) | 8. CARLA CONSUELO FERMARIELLO (2) | 9. GIULIA TEMPESTA (2) | 10. SVETLANA CELLI (2),comune_2021
1688,65,0.14541387024608501,1. VALERIA BAGLIO (9) | 2. GIOVANNI ZANNOLA (7) | 3. ALESSANDRO LEPIDINI (5) | 4. CLAUDIA PAPPATA' (4) | 5. YURI TROMBETTI (4) | 6. UBALDO RIGHETTI (3) | 7. DANIELE PARRUCCI (2) | 8. GIAMMARCO PALMIERI (2) | 9. MAURIZIO VELOCCIA (2) | 10. ANDREA ALEMANNI (1),comune_2021
1689,62,0.17174515235457063,1. MARIANO ANGELUCCI (5) | 2. SABRINA ALFONSI (5) | 3. SVETLANA CELLI (5) | 4. CLAUDIA PAPPATA' (4) | 5. ALESSANDRO LEPIDINI (3) | 6. DANIELE PARRUCCI (2) | 7. GIAMMARCO PALMIERI (2) | 8. MAURIZIO VELOCCIA (2) | 9. UBALDO RIGHETTI (2) | 10. YURI TROMBETTI (2),comune_2021
1690,91,0.20449438202247192,1. ELEONORA GRIMALDI (5) | 2. ANDREA ALEMANNI (3) | 3. CLAUDIA PAPPATA' (3) | 4. MAURIZIO VELOCCIA (3) | 5. SABRINA ALFONSI (3) | 6. ANTONIO STAMPETE (2) | 7. CARLA CONSUELO FERMARIELLO (2) | 8. ERICA BATTAGLIA (2) | 9. GIOVANNI ZANNOLA (2) | 10. JULIAN COLABELLO (2),comune_2021
1691,70,0.17587939698492464,1. CLAUDIA PAPPATA' (2) | 2. MAURIZIO VELOCCIA (2) | 3. CRISTINA MICHETELLI (1) | 4. DANIELE PARRUCCI (1) | 5. GIOVANNI ZANNOLA (1) | 6. SABRINA ALFONSI (1) | 7. YURI TROMBETTI (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANDREA ALEMANNI (0) | 10. ANTONELLA MELITO (0),comune_2021
1692,80,0.16161616161616163,1. SABRINA ALFONSI (11) | 2. ANDREA ALEMANNI (6) | 3. UBALDO RIGHETTI (6) | 4. CLAUDIA PAPPATA' (4) | 5. ALESSANDRO LEPIDINI (3) | 6. MARIANO ANGELUCCI (3) | 7. GIAMMARCO PALMIERI (2) | 8. MAURIZIO VELOCCIA (2) | 9. SVETLANA CELLI (2) | 10. ANTONIO CIANCIO (1),comune_2021
1693,66,0.11359724612736662,1. CARLA CONSUELO FERMARIELLO (3) | 2. CLAUDIA PAPPATA' (3) | 3. ANTONIO STAMPETE (2) | 4. ERICA BATTAGLIA (2) | 5. GIAMMARCO PALMIERI (2) | 6. YURI TROMBETTI (2) | 7. ALESSANDRO LEPIDINI (1) | 8. VALERIA BAGLIO (1) | 9. ANDREA ALEMANNI (0) | 10. ANTONELLA MELITO (0),comune_2021
1694,67,0.1691919191919192,1. ALESSANDRO LEPIDINI (4) | 2. CARLA CONSUELO FERMARIELLO (3) | 3. SABRINA ALFONSI (2) | 4. YURI TROMBETTI (2) | 5. ANTONIO STAMPETE (1) | 6. GIOVANNI ZANNOLA (1) | 7. OLIMPIA TROILI (1) | 8. SVETLANA CELLI (1) | 9. UBALDO RIGHETTI (1) | 10. ANDREA ALEMANNI (0),comune_2021
1696,61,0.14022988505747128,1. ALESSANDRO LEPIDINI (5) | 2. ANDREA ALEMANNI (3) | 3. CLAUDIA PAPPATA' (3) | 4. SVETLANA CELLI (3) | 5. LORENZO MARINONE (2) | 6. VALERIA BAGLIO (2) | 7. ANTONIO STAMPETE (1) | 8. DANIELE PARRUCCI (1) | 9. FLAVIA RESTIVO (1) | 10. GIOVANNI CRISANTI (1),comune_2021
1697,60,0.12958963282937366,1. CLAUDIA PAPPATA' (3) | 2. PIERO SANDULLI (3) | 3. SVETLANA CELLI (3) | 4. ANTONELLA MELITO (2) | 5. DARIO MARCUCCI (2) | 6. ERICA BATTAGLIA (2) | 7. FABRIZIO RUFO (2) | 8. MAURIZIO VELOCCIA (2) | 9. SABRINA ALFONSI (2) | 10. ALESSANDRO LEPIDINI (1),comune_2021
1698,4,0.0851063829787234,1. ALESSANDRO LEPIDINI (0) | 2. ANDREA ALEMANNI (0) | 3. ANTONELLA MELITO (0) | 4. ANTONIO CIANCIO (0) | 5. ANTONIO STAMPETE (0) | 6. CARLA CONSUELO FERMARIELLO (0) | 7. CLAUDIA PAPPATA' (0) | 8. CLAUDIO PARAVATI (0) | 9. CRISTINA MICHETELLI (0) | 10. DANIELE PARRUCCI (0),comune_2021
1699,62,0.17366946778711484,1. SABRINA ALFONSI (12) | 2. MAURIZIO VELOCCIA (7) | 3. ANTONIO STAMPETE (2) | 4. CLAUDIA PAPPATA' (2) | 5. GIAMMARCO PALMIERI (2) | 6. MARIANO ANGELUCCI (2) | 7. MONICA MORICONI (2) | 8. ANTONELLA MELITO (1) | 9. CARLA CONSUELO FERMARIELLO (1) | 10. DARIO MARCUCCI (1),comune_2021
1700,78,0.20051413881748073,1. SABRINA ALFONSI (28) | 2. RICCARDO CORBUCCI (15) | 3. GIULIA TEMPESTA (13) | 4. MAURIZIO VELOCCIA (11) | 5. LORENZO MARINONE (4) | 6. ANTONIO STAMPETE (1) | 7. CRISTINA MICHETELLI (1) | 8. MONICA MORICONI (1) | 9. PIERO SANDULLI (1) | 10. STEFANO MARONGIU (1),comune_2021
1701,29,0.10820895522388059,1. MAURIZIO VELOCCIA (5) | 2. SABRINA ALFONSI (5) | 3. ROCCO STELITANO (2) | 4. CARLA CONSUELO FERMARIELLO (1) | 5. FABRIZIO RUFO (1) | 6. SVETLANA CELLI (1) | 7. VALERIA BAGLIO (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANDREA ALEMANNI (0) | 10. ANTONELLA MELITO (0),comune_2021
1702,49,0.13101604278074866,1. SABRINA ALFONSI (17) | 2. MAURIZIO VELOCCIA (5) | 3. YURI TROMBETTI (4) | 4. ANDREA ALEMANNI (2) | 5. RICCARDO CORBUCCI (2) | 6. CARLA CONSUELO FERMARIELLO (1) | 7. CRISTINA MICHETELLI (1) | 8. DARIO MARCUCCI (1) | 9. ERICA BATTAGLIA (1) | 10. JULIAN COLABELLO (1),comune_2021
1703,60,0.14814814814814814,1. SABRINA ALFONSI (9) | 2. ANDREA ALEMANNI (4) | 3. JULIAN COLABELLO (3) | 4. YURI TROMBETTI (3) | 5. CLAUDIO PARAVATI (2) | 6. MAURIZIO VELOCCIA (2) | 7. SVETLANA CELLI (2) | 8. VALERIA BAGLIO (2) | 9. ANTONELLA MELITO (1) | 10. GIOVANNI CRISANTI (1),comune_2021
1704,35,0.16587677725118483,1. ANTONELLA MELITO (4) | 2. MARIANO ANGELUCCI (3) | 3. SABRINA ALFONSI (3) | 4. ANDREA ALEMANNI (2) | 5. GIOVANNI CRISANTI (2) | 6. LORENZO MARINONE (2) | 7. MAURIZIO VELOCCIA (2) | 8. SVETLANA CELLI (2) | 9. ANTONIO CIANCIO (1) | 10. CRISTINA MICHETELLI (1),comune_2021
1705,35,0.16355140186915887,1. FABRIZIO RUFO (2) | 2. SABRINA ALFONSI (2) | 3. ANDREA ALEMANNI (1) | 4. CARLA CONSUELO FERMARIELLO (1) | 5. GIOVANNI ZANNOLA (1) | 6. LORENZO MARINONE (1) | 7. MAURIZIO VELOCCIA (1) | 8. PIERO SANDULLI (1) | 9. SVETLANA CELLI (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
1706,58,0.15263157894736842,1. SABRINA ALFONSI (11) | 2. GIULIA TEMPESTA (5) | 3. MAURIZIO VELOCCIA (4) | 4. CARLA CONSUELO FERMARIELLO (3) | 5. CLAUDIO PARAVATI (2) | 6. ERICA BATTAGLIA (2) | 7. FABRIZIO RUFO (2) | 8. ANDREA ALEMANNI (1) | 9. ANTONIO CIANCIO (1) | 10. DANIELE PARRUCCI (1),comune_2021
1707,68,0.18681318681318682,1. YURI TROMBETTI (11) | 2. SABRINA ALFONSI (9) | 3. MAURIZIO VELOCCIA (5) | 4. ANTONELLA MELITO (2) | 5. CARLA CONSUELO FERMARIELLO (2) | 6. YIFAN LIN (2) | 7. CRISTINA MICHETELLI (1) | 8. GIAMMARCO PALMIERI (1) | 9. ILARIA PICCOLO (1) | 10. JULIAN COLABELLO (1),comune_2021
1708,41,0.15708812260536398,1. YURI TROMBETTI (7) | 2. SABRINA ALFONSI (5) | 3. MAURIZIO VELOCCIA (4) | 4. CARLA CONSUELO FERMARIELLO (2) | 5. ILARIA PICCOLO (2) | 6. ANTONIO STAMPETE (1) | 7. CLAUDIA PAPPATA' (1) | 8. DARIO MARCUCCI (1) | 9. GIAMMARCO PALMIERI (1) | 10. LORENZO MARINONE (1),comune_2021
1709,108,0.2819843342036554,1. YURI TROMBETTI (30) | 2. CARLA CONSUELO FERMARIELLO (21) | 3. SABRINA ALFONSI (11) | 4. MAURIZIO VELOCCIA (5) | 5. LORENZO MARINONE (4) | 6. ANTONIO CIANCIO (2) | 7. MARIANO ANGELUCCI (2) | 8. CRISTINA MICHETELLI (1) | 9. ERICA BATTAGLIA (1) | 10. JULIAN COLABELLO (1),comune_2021
1710,84,0.25925925925925924,1. YURI TROMBETTI (22) | 2. CARLA CONSUELO FERMARIELLO (11) | 3. SABRINA ALFONSI (10) | 4. MAURIZIO VELOCCIA (5) | 5. GIOVANNI ZANNOLA (2) | 6. ANDREA ALEMANNI (1) | 7. CLAUDIA PAPPATA' (1) | 8. LORENZO MARINONE (1) | 9. NELLA CONVERTI (1) | 10. PIERO SANDULLI (1),comune_2021
1711,54,0.18181818181818182,1. SABRINA ALFONSI (6) | 2. ANDREA ALEMANNI (4) | 3. CARLA CONSUELO FERMARIELLO (2) | 4. GIORGIO RAFFAELE CALVI (2) | 5. GIOVANNI CRISANTI (2) | 6. SVETLANA CELLI (2) | 7. YURI TROMBETTI (2) | 8. ILARIA PICCOLO (1) | 9. LORENZO MARINONE (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
1712,118,0.24032586558044808,1. SABRINA ALFONSI (29) | 2. MAURIZIO VELOCCIA (14) | 3. YURI TROMBETTI (14) | 4. GIULIA TEMPESTA (5) | 5. GIOVANNI CRISANTI (3) | 6. LORENZO MARINONE (3) | 7. MASSIMO DE SIMONI (3) | 8. CLAUDIO PARAVATI (2) | 9. GIOVANNI ZANNOLA (2) | 10. NELLA CONVERTI (2),comune_2021
1713,112,0.2641509433962264,1. SABRINA ALFONSI (17) | 2. YURI TROMBETTI (8) | 3. MAURIZIO VELOCCIA (6) | 4. CARLA CONSUELO FERMARIELLO (3) | 5. GIOVANNI CRISANTI (3) | 6. CLAUDIO PARAVATI (2) | 7. GIORGIO RAFFAELE CALVI (2) | 8. LORENZO MARINONE (2) | 9. MARIANO ANGELUCCI (2) | 10. SVETLANA CELLI (2),comune_2021
1714,90,0.21739130434782608,1. SABRINA ALFONSI (23) | 2. YURI TROMBETTI (11) | 3. MAURIZIO VELOCCIA (9) | 4. CARLA CONSUELO FERMARIELLO (6) | 5. GIORGIO RAFFAELE CALVI (3) | 6. ANDREA ALEMANNI (2) | 7. JULIAN COLABELLO (2) | 8. SVETLANA CELLI (2) | 9. GIULIA TEMPESTA (1) | 10. LORENZO MARINONE (1),comune_2021
